,driver_id,month,year,total_income,total_km,num_drives,total_time,gender,age,vetek,kviut,average_km
5556,464,april,2015,185322.74711759313,11578.404063678969,27,158.48333333333332,m,56.0,6.4,1.0,428.8297801362581
5557,464,august,2015,129825.5331634061,8059.149929395765,26,107.7,m,56.0,6.4,1.0,309.9673049767602
5558,464,december,2015,143625.0846306583,8383.059027488973,27,120.88333333333333,m,56.0,6.4,1.0,310.4836676847768
5559,464,february,2015,142302.40616466495,8707.659910429722,26,101.01561113555556,m,56.0,6.4,1.0,334.90999655498933
5560,464,january,2015,134645.2638264622,8210.435517557362,24,107.81666666666666,m,56.0,6.4,1.0,342.10147989822343
5561,464,july,2015,266392.5944520139,11136.17443051016,26,145.7300480511111,m,56.0,6.4,1.0,428.3144011734677
5562,464,june,2015,164259.06336917015,9258.663447589608,26,119.47761562138889,m,56.0,6.4,1.0,356.102440291908
5563,464,march,2015,251179.98272489433,14222.290636262054,27,182.71666666666667,m,56.0,6.4,1.0,526.7515050467427
5564,464,may,2015,147598.1304373802,9549.274828920223,26,122.38333333333334,m,56.0,6.4,1.0,367.27980111231625
5565,464,november,2015,149543.09061970562,8633.305482934782,27,109.98333333333333,m,56.0,6.4,1.0,319.75205492351046
5566,464,october,2015,230847.65811059138,11514.82033768132,26,135.71666666666667,m,56.0,6.4,1.0,442.87770529543536
5567,464,september,2015,153042.7583808393,8613.99666189822,26,110.16666666666667,m,56.0,6.4,1.0,331.3075639191623
5568,465,april,2015,135954.36814580002,8746.024464331287,27,117.67063938,m,60.0,17.2,1.0,323.92683201226987
5569,465,august,2015,120473.7834570484,8179.789339871679,27,115.5,m,60.0,17.2,1.0,302.9551607359881
5570,465,december,2015,151829.22335942,9508.779876667766,27,125.46666666666667,m,60.0,17.2,1.0,352.17703246917654
5571,465,february,2015,154215.7815097181,8290.56330472962,27,111.5276503475,m,60.0,17.2,1.0,307.0579001751711
5572,465,january,2015,141027.29812887573,9607.783081081954,27,119.51508642555555,m,60.0,17.2,1.0,355.84381781785015
5573,465,july,2015,96839.76408017083,7629.528469342051,25,108.222807475,m,60.0,17.2,1.0,305.18113877368205
5574,465,june,2015,169476.94627520733,9252.234875353362,27,113.32408011583333,m,60.0,17.2,1.0,342.67536575382826
5575,465,march,2015,146611.2609504508,9202.90164207286,27,125.45,m,60.0,17.2,1.0,340.8482089656615
5576,465,may,2015,118657.77077863352,7430.792908646068,27,101.85,m,60.0,17.2,1.0,275.2145521720766
5577,465,november,2015,128708.43897110058,7835.175998577778,27,105.15,m,60.0,17.2,1.0,290.19170365102883
5578,465,october,2015,117412.91109705405,7794.174410798631,27,107.55,m,60.0,17.2,1.0,288.6731263258752
5579,465,september,2015,133124.97702692,9567.393585753582,26,127.40950052972222,m,60.0,17.2,1.0,367.97667637513774
5580,466,april,2015,183983.93284328462,9860.090996298883,27,135.98425280472222,m,50.0,13.4,1.0,365.1885554184771
5581,466,august,2015,161326.30193734978,9109.823692134993,27,116.03943230944445,m,50.0,13.4,1.0,337.4008774864812
5582,466,december,2015,207736.56515568568,10484.696909705193,26,138.66666666666666,m,50.0,13.4,1.0,403.25757345019974
5583,466,february,2015,230288.15362524803,14839.945665360901,27,195.9125477386111,m,50.0,13.4,1.0,549.6276172355889
5584,466,january,2015,233485.39362148652,12146.1038036872,26,161.9048902686111,m,50.0,13.4,1.0,467.1578386033538
5585,466,july,2015,162445.25026469468,10782.632658715727,24,132.96666666666667,m,50.0,13.4,1.0,449.27636077982197
5586,466,june,2015,93568.89792516555,8137.1195089168305,26,110.27427571472222,m,50.0,13.4,1.0,312.96613495833964
5587,466,march,2015,116860.19387352112,8454.861963162039,26,109.13333333333333,m,50.0,13.4,1.0,325.18699858315534
5588,466,may,2015,114276.1291865449,8218.853025289543,27,109.11666666666666,m,50.0,13.4,1.0,304.4019638996127
5589,466,november,2015,155700.0656151,9224.827453102025,27,119.44732301555555,m,50.0,13.4,1.0,341.66027604081575
5590,466,october,2015,117281.09879991894,7674.824164432553,24,83.63673546916667,m,50.0,13.4,1.0,319.7843401846897
5591,466,september,2015,155599.95280509736,8835.832109525121,27,116.31416139333334,m,50.0,13.4,1.0,327.253041093523
5592,467,april,2015,150618.57812782057,8821.03288262524,27,111.36666666666667,m,124.0,192.0,0.0,326.70492157871263
5593,467,august,2015,136677.87649057095,9273.47291473276,27,109.65,m,124.0,192.0,0.0,343.46195980491706
5594,467,december,2015,114979.92469303122,7142.701874355758,26,88.7,m,124.0,192.0,0.0,274.71930285983683
5595,467,february,2015,118040.46137293185,7172.31783917008,25,97.76184638694444,m,124.0,192.0,0.0,286.8927135668032
5596,467,january,2015,113776.90481258827,7922.969478616234,27,107.61666666666667,m,124.0,192.0,0.0,293.4433140228235
5597,467,july,2015,183872.01021520654,10880.916468014962,26,157.76666666666665,m,124.0,192.0,0.0,418.4967872313447
5598,467,june,2015,159925.8177910295,9232.457775968978,27,125.22322185722223,m,124.0,192.0,0.0,341.9428805914436
5599,467,march,2015,126825.19659980437,7524.082977730418,26,100.66666666666667,m,124.0,192.0,0.0,289.3878068357853
5600,467,may,2015,173073.1667095986,9034.132796544443,27,119.82178415611111,m,124.0,192.0,0.0,334.5975109831275
5601,467,november,2015,153114.5972812842,8399.398861034088,26,114.92110678805555,m,124.0,192.0,0.0,323.0538023474649
5602,467,october,2015,136298.41726649267,8261.973985003182,27,113.13333333333333,m,124.0,192.0,0.0,305.9990364815993
5603,467,september,2015,204321.2143447307,11794.556938534402,27,160.518473675,m,124.0,192.0,0.0,436.8354421679408
5604,468,april,2015,174083.51815591854,9035.082339498045,27,120.86247218972223,m,50.0,3.3,1.0,334.6326792406683
5605,468,august,2015,120340.62155599461,7712.209512203587,27,101.91666666666667,m,50.0,3.3,1.0,285.6373893408736
5606,468,december,2015,136905.89045913133,8277.242612355716,27,110.81666666666666,m,50.0,3.3,1.0,306.56454119835985
5607,468,february,2015,189432.25249509004,12357.602418998733,27,162.15,m,50.0,3.3,1.0,457.68897848143456
5608,468,january,2015,122145.95342031083,7711.517940150904,26,107.26323002555556,m,50.0,3.3,1.0,296.59684385195783
5609,468,july,2015,98813.06290452347,7358.322645818166,27,99.61666666666667,m,50.0,3.3,1.0,272.5304683636358
5610,468,june,2015,184577.1153839856,9441.07093747465,27,119.60041115583333,m,50.0,3.3,1.0,349.6692939805426
5611,468,march,2015,112720.98058412227,7509.5683452060275,27,101.68333333333334,m,50.0,3.3,1.0,278.1321609335566
5612,468,may,2015,199897.39966920437,10434.63940113689,25,123.03296074,m,50.0,3.3,1.0,417.3855760454756
5613,468,november,2015,147013.3789324073,9516.769110801772,26,130.35747279444445,m,50.0,3.3,1.0,366.02958118468354
5614,468,october,2015,139104.41542693242,10742.040954650578,24,144.46666666666667,m,50.0,3.3,1.0,447.5850397771074
5615,468,september,2015,164690.2884970749,8808.341648816675,27,116.21666666666667,m,50.0,3.3,1.0,326.23487588209906
5616,469,april,2015,144406.74748707324,9972.581062220888,26,128.71417564,m,62.0,10.3,1.0,383.5608100854188
5617,469,august,2015,135155.37499190052,8638.419727978566,26,116.68333333333334,m,62.0,10.3,1.0,332.24691261456024
5618,469,december,2015,158106.36954610943,8126.558886718933,26,108.33333333333333,m,62.0,10.3,1.0,312.5599571814974
5619,469,february,2015,106240.96078234955,8017.9968801877585,27,110.23333333333333,m,62.0,10.3,1.0,296.9628474143614
5620,469,january,2015,159299.23052932115,9571.305562852547,27,127.37941959361112,m,62.0,10.3,1.0,354.4927986241684
5621,469,july,2015,138703.68556082045,7913.301482945702,27,97.1705134775,m,62.0,10.3,1.0,293.0852401091001
5622,469,june,2015,139685.94570501108,8927.536185802304,27,118.5,m,62.0,10.3,1.0,330.6494883630483
5623,469,march,2015,129231.0611991643,7757.880639312802,26,105.63333333333333,m,62.0,10.3,1.0,298.3800245889539
5624,469,may,2015,118489.5039621308,8551.023714881427,27,117.5,m,62.0,10.3,1.0,316.7045820326454
5625,469,november,2015,125160.94531891031,8409.972131293325,27,108.83333333333333,m,62.0,10.3,1.0,311.4804493071602
5626,469,october,2015,158962.56200507493,9877.857857075383,27,131.4,m,62.0,10.3,1.0,365.8465872990883
5627,469,september,2015,96508.47710165936,7546.4426716540265,27,105.16991526722222,m,62.0,10.3,1.0,279.4978767279269
5628,470,april,2015,125221.0032883433,8027.529636818586,27,112.06666666666666,m,43.0,3.5,1.0,297.31591247476246
5629,470,august,2015,177683.3507334907,10621.837803478375,27,128.85151472333334,m,43.0,3.5,1.0,393.4014001288287
5630,470,december,2015,186318.23021117647,10692.934335267286,27,146.16666666666666,m,43.0,3.5,1.0,396.03460500989945
5631,470,february,2015,127311.09212559236,8682.860368209962,27,116.41666666666667,m,43.0,3.5,1.0,321.5874210448134
5632,470,january,2015,113520.69682087332,7205.027216269981,26,95.6,m,43.0,3.5,1.0,277.11643139499927
5633,470,july,2015,148315.32169636557,9511.75649377336,25,111.28333333333333,m,43.0,3.5,1.0,380.4702597509344
5634,470,june,2015,142760.94610358353,9175.692873033757,27,114.3,m,43.0,3.5,1.0,339.84047677902805
5635,470,march,2015,131161.08076023613,8357.487337303623,26,109.30289863777777,m,43.0,3.5,1.0,321.44182066552395
5636,470,may,2015,138096.96723659855,9518.440827092405,27,126.18333333333334,m,43.0,3.5,1.0,352.53484544786687
5637,470,november,2015,157227.3988785828,10737.482592678394,26,147.16666666666666,m,43.0,3.5,1.0,412.9800997183998
5638,470,october,2015,203174.98515846612,9207.07840231066,27,125.13333333333334,m,43.0,3.5,1.0,341.0029037892837
5639,470,september,2015,118904.64836393503,8308.988469900452,27,109.37897183,m,43.0,3.5,1.0,307.74031370001677
5640,471,april,2015,129337.29093818192,7244.624640867945,25,99.95,m,62.0,4.4,1.0,289.7849856347178
5641,471,august,2015,124675.18038389491,8886.517946889393,27,115.17313543444445,m,62.0,4.4,1.0,329.1302943292368
5642,471,december,2015,122609.69224593994,7975.925892070849,26,94.25,m,62.0,4.4,1.0,306.7663804642634
5643,471,february,2015,327707.9689510255,13890.849158576455,26,186.48333333333332,m,62.0,4.4,1.0,534.2634291760176
5644,471,january,2015,133060.31049398775,8240.10298857907,27,114.88333333333333,m,62.0,4.4,1.0,305.1889995770026
5645,471,july,2015,165266.91968232946,9560.52381897211,26,125.29338422194445,m,62.0,4.4,1.0,367.71245457585036
5646,471,june,2015,92957.54109748786,6964.977471545924,25,98.48333333333333,m,62.0,4.4,1.0,278.599098861837
5647,471,march,2015,164986.80730162407,9733.844711197198,26,123.16666666666667,m,62.0,4.4,1.0,374.3786427383538
5648,471,may,2015,102137.84600350684,7547.784142468923,27,105.53333333333333,m,62.0,4.4,1.0,279.54756083218234
5649,471,november,2015,149866.41943733423,8958.873557347917,26,111.15539466527778,m,62.0,4.4,1.0,344.57205989799684
5650,471,october,2015,197609.72865329703,9911.329657018103,26,131.16666666666669,m,62.0,4.4,1.0,381.2049868083886
5651,471,september,2015,139383.49543429818,9493.279818817346,27,116.33063133083333,m,62.0,4.4,1.0,351.60295625249427
5652,472,april,2015,292141.7143502333,11655.19338504518,27,167.29049161083333,u,39.0,8.5,1.0,431.67382907574745
5653,472,august,2015,166609.735364576,9986.374708529096,26,129.73333333333332,u,39.0,8.5,1.0,384.0913349434268
5654,472,december,2015,246701.65212984657,14338.680733073998,27,196.76689097416667,u,39.0,8.5,1.0,531.0622493731111
5655,472,february,2015,145105.1729151538,9538.52041277298,27,126.45,u,39.0,8.5,1.0,353.27853380640664
5656,472,january,2015,191178.73544424708,11044.15213290113,27,139.78333333333333,u,39.0,8.5,1.0,409.0426715889308
5657,472,july,2015,137773.8840216765,8708.708432064972,25,117.61666666666666,u,39.0,8.5,1.0,348.3483372825989
5658,472,june,2015,107657.80002121597,7030.591108181622,26,104.75408119527778,u,39.0,8.5,1.0,270.4073503146778
5659,472,march,2015,126064.45916731344,8850.564098246496,27,115.12414926527778,u,39.0,8.5,1.0,327.7986703054258
5660,472,may,2015,115332.40549804446,7677.162287537858,26,100.45,u,39.0,8.5,1.0,295.2754725976099
5661,472,november,2015,144690.67657861492,9120.024830580653,27,110.88333333333333,u,39.0,8.5,1.0,337.77869742891306
5662,472,october,2015,127701.60128968197,7636.025165938848,27,104.55,u,39.0,8.5,1.0,282.81574688662397
5663,472,september,2015,217968.15631619105,11496.631319500377,27,137.84524924916667,u,39.0,8.5,1.0,425.80115998149546
5664,473,april,2015,136777.6566385829,8221.273458635971,27,109.91666666666667,m,57.0,14.6,1.0,304.49160957911005
5665,473,august,2015,142396.9077415048,7916.678871570677,27,106.15,m,57.0,14.6,1.0,293.2103285766917
5666,473,december,2015,172831.95364516994,8867.54828135929,26,118.02850481027778,m,57.0,14.6,1.0,341.0595492830496
5667,473,february,2015,150512.9194524402,8255.789360690578,26,108.96666666666667,m,57.0,14.6,1.0,317.5303600265607
5668,473,january,2015,118677.02579080881,8622.978485448428,27,114.6117777,m,57.0,14.6,1.0,319.36957353512696
5669,473,july,2015,228538.98947697756,13056.305287129308,27,167.1,m,57.0,14.6,1.0,483.5668624862706
5670,473,june,2015,133628.10690756247,9548.46748203084,26,120.38333333333333,m,57.0,14.6,1.0,367.2487493088784
5671,473,march,2015,241281.99029337862,11878.448667016233,27,160.6,m,57.0,14.6,1.0,439.9425432228235
5672,473,may,2015,118592.47325025423,7113.818535441382,27,92.93333333333334,m,57.0,14.6,1.0,263.474760571903
5673,473,november,2015,122558.95224334135,7144.620416572784,27,97.32067861777777,m,57.0,14.6,1.0,264.61557098417717
5674,473,october,2015,205371.49332544973,12780.495216586709,27,169.80565295916668,m,57.0,14.6,1.0,473.3516746883966
5675,473,september,2015,168251.63091947703,10446.866011354596,27,126.36947299527777,m,57.0,14.6,1.0,386.92096338350353
5676,474,april,2015,101463.66454388942,8388.38210921911,27,109.02215217888889,m,54.0,13.1,1.0,310.680818859967
5677,474,august,2015,114351.39988351549,8071.2097477196185,26,114.63333333333334,m,54.0,13.1,1.0,310.4311441430622
5678,474,december,2015,177482.6705844379,10193.847361949116,26,141.68333333333334,m,54.0,13.1,1.0,392.0710523826583
5679,474,february,2015,95007.0858668993,6777.871413679282,27,94.08333333333333,m,54.0,13.1,1.0,251.03227458071416
5680,474,january,2015,144338.90400915706,8851.103324845964,27,120.03333333333333,m,54.0,13.1,1.0,327.81864166096165
5681,474,july,2015,200313.06255974763,10450.814036131142,26,129.20861363166668,m,54.0,13.1,1.0,401.9543860050439
5682,474,june,2015,113767.1704002542,6736.341659537047,26,90.78333333333333,m,54.0,13.1,1.0,259.090063828348
5683,474,march,2015,160477.69109891774,9178.547353722533,27,125.06628404333333,m,54.0,13.1,1.0,339.94619828601975
5684,474,may,2015,116479.16061377084,7228.964381727095,26,94.07439526472223,m,54.0,13.1,1.0,278.0370916048883
5685,474,november,2015,159553.30878798146,9011.083273909886,27,125.15,m,54.0,13.1,1.0,333.7438249596254
5686,474,october,2015,246983.03235222553,11828.833103847803,27,153.66723849027778,m,54.0,13.1,1.0,438.10492977214085
5687,474,september,2015,112325.36802904737,9733.354981201535,25,118.08333333333333,m,54.0,13.1,1.0,389.3341992480614
5688,475,april,2015,165319.7515850937,11915.035710917338,26,152.18333333333334,m,36.0,9.6,1.0,458.27060426605146
5689,475,august,2015,144070.5553449858,9077.089075385458,26,123.68333333333334,m,36.0,9.6,1.0,349.1188105917484
5690,475,december,2015,165450.23839706552,8579.40194571905,25,106.66666666666667,m,36.0,9.6,1.0,343.176077828762
5691,475,february,2015,181330.53632376666,12399.499950250853,27,157.68333333333334,m,36.0,9.6,1.0,459.2407388981797
5692,475,january,2015,96805.37514885893,7348.356419358907,27,98.91666666666667,m,36.0,9.6,1.0,272.1613488651447
5693,475,july,2015,138555.93326791775,8160.6489254398,27,110.48958684472223,m,36.0,9.6,1.0,302.2462564977704
5694,475,june,2015,112459.411417714,8408.753637089256,26,115.7,m,36.0,9.6,1.0,323.41360142650984
5695,475,march,2015,149351.00016286998,8441.992538548842,27,111.0,m,36.0,9.6,1.0,312.6663903166238
5696,475,may,2015,189687.81643039954,12387.845796773841,27,156.32680707583333,m,36.0,9.6,1.0,458.80910358421636
5697,475,november,2015,181830.96369755242,10849.367518736377,26,156.8865560486111,m,36.0,9.6,1.0,417.28336610524525
5698,475,october,2015,123997.03432142714,8075.426650260869,27,105.91666666666667,m,36.0,9.6,1.0,299.0898759355877
5699,475,september,2015,179106.16477659042,11549.689801119432,27,156.6,m,36.0,9.6,1.0,427.76628893034933
5700,476,april,2015,177513.1847545702,9141.547219663418,27,118.73333333333333,m,124.0,18.3,1.0,338.57582295049696
5701,476,august,2015,156996.53556124307,9983.498296342574,27,133.4,m,124.0,18.3,1.0,369.75919616083604
5702,476,december,2015,117116.7541969126,7634.6068485842425,26,99.75,m,124.0,18.3,1.0,293.6387249455478
5703,476,february,2015,167592.17316361234,11006.108478924747,27,149.38333333333333,m,124.0,18.3,1.0,407.63364736758325
5704,476,january,2015,150983.61153096092,9176.737980830621,27,131.32393387222223,m,124.0,18.3,1.0,339.8791844752082
5705,476,july,2015,128052.2752142354,9121.834526138671,27,119.8892842075,m,124.0,18.3,1.0,337.84572319032117
5706,476,june,2015,162609.81346629758,9986.268464772047,25,134.95,m,124.0,18.3,1.0,399.4507385908819
5707,476,march,2015,112972.57391956796,7608.879675407028,26,102.73333333333333,m,124.0,18.3,1.0,292.6492182848857
5708,476,may,2015,145651.95087277328,9683.666467157678,26,132.21666666666667,m,124.0,18.3,1.0,372.4487102752953
5709,476,november,2015,122175.41859422927,9143.738645348925,27,126.38333333333333,m,124.0,18.3,1.0,338.65698686477504
5710,476,october,2015,137355.532026975,8685.146878493164,27,106.01047978222222,m,124.0,18.3,1.0,321.67210661085795
5711,476,september,2015,97625.72422513935,6679.421308180859,25,86.9024281825,m,124.0,18.3,1.0,267.17685232723437
5712,477,april,2015,167224.27652526216,9334.875449030578,27,134.69234731333333,m,44.0,8.8,1.0,345.73612774187325
5713,477,august,2015,165349.2264047345,8949.908733296277,26,115.60119438777778,m,44.0,8.8,1.0,344.2272589729337
5714,477,december,2015,155619.8908196701,8810.743023652862,27,110.67860120611111,m,44.0,8.8,1.0,326.32381569084674
5715,477,february,2015,108923.61097339848,7559.668214444744,27,106.18333333333334,m,44.0,8.8,1.0,279.9877116461016
5716,477,january,2015,166718.05865713995,12020.164612406854,27,158.06666666666666,m,44.0,8.8,1.0,445.1912819409946
5717,477,july,2015,146873.41592575182,9323.590768860608,26,123.56666666666666,m,44.0,8.8,1.0,358.5996449561772
5718,477,june,2015,136245.53584247924,9221.708337446034,27,121.31666666666666,m,44.0,8.8,1.0,341.54475323874203
5719,477,march,2015,174800.90789198776,8957.970004113855,26,118.38333333333334,m,44.0,8.8,1.0,344.5373078505329
5720,477,may,2015,163060.161104026,9351.742644699463,27,111.13333333333334,m,44.0,8.8,1.0,346.3608386925727
5721,477,november,2015,141496.83035672808,8608.193785973497,27,116.46666666666667,m,44.0,8.8,1.0,318.8219920730925
5722,477,october,2015,140869.14771721108,8506.476089135402,26,109.83473198916667,m,44.0,8.8,1.0,327.1721572744385
5723,477,september,2015,151111.79329667223,8132.253171670945,26,106.90489249277778,m,44.0,8.8,1.0,312.7789681411902
5724,478,april,2015,136035.5019460647,8453.86726803027,27,110.52485928666667,m,33.0,7.8,1.0,313.10619511223223
5725,478,august,2015,188574.36677143356,10838.326576762009,27,149.86666666666667,m,33.0,7.8,1.0,401.4195028430374
5726,478,december,2015,132571.44715027837,8294.385619686815,26,122.78333333333333,m,33.0,7.8,1.0,319.01483152641595
5727,478,february,2015,140176.34908585105,8520.33825943738,27,113.4,m,33.0,7.8,1.0,315.5680836828659
5728,478,january,2015,133175.29018586126,8366.728184684478,27,116.11666666666667,m,33.0,7.8,1.0,309.87882165498064
5729,478,july,2015,208349.5511123949,10590.149039397857,26,146.2,m,33.0,7.8,1.0,407.31342459222526
5730,478,june,2015,117995.3703741571,6782.308194801061,27,94.58333333333333,m,33.0,7.8,1.0,251.19659980744672
5731,478,march,2015,202136.86130818774,13020.536806862832,27,185.51666666666668,m,33.0,7.8,1.0,482.24210395788265
5732,478,may,2015,86667.37603410077,7120.566992866894,27,96.8138051013889,m,33.0,7.8,1.0,263.7247034395146
5733,478,november,2015,137221.48211026416,8186.729869771274,26,106.78333333333333,m,33.0,7.8,1.0,314.8742257604336
5734,478,october,2015,152301.9175430611,9650.734707637142,27,127.63333333333333,m,33.0,7.8,1.0,357.4346188013756
5735,478,september,2015,107200.97428151027,7482.276542357607,27,100.83167800805556,m,33.0,7.8,1.0,277.1213534206521
5736,479,april,2015,135614.99292720458,8599.393414168506,27,115.38333333333334,m,53.0,1.0,1.0,318.4960523766113
5737,479,august,2015,107600.30447700992,7192.064021134319,26,93.58333333333333,m,53.0,1.0,1.0,276.6178469667046
5738,479,december,2015,117943.07353273968,6969.001558870996,26,95.23022675888889,m,53.0,1.0,1.0,268.0385214950383
5739,479,february,2015,136931.39906091726,8270.696306261438,27,109.23333333333333,m,53.0,1.0,1.0,306.3220854170903
5740,479,january,2015,102402.58775741613,7553.287939078583,27,106.61666666666667,m,53.0,1.0,1.0,279.75140515105863
5741,479,july,2015,160690.94877104752,8871.147139986339,26,111.09778587222222,m,53.0,1.0,1.0,341.1979669225515
5742,479,june,2015,105344.47164045725,8214.633222206276,26,111.38333333333333,m,53.0,1.0,1.0,315.94743162331827
5743,479,march,2015,118561.04856595806,8329.227659534541,27,119.5405812975,m,53.0,1.0,1.0,308.4899133160941
5744,479,may,2015,121130.5877785901,6887.549034395121,26,100.35530133777777,m,53.0,1.0,1.0,264.90573209212005
5745,479,november,2015,171109.69376965892,10748.58997330695,27,151.51207625222222,m,53.0,1.0,1.0,398.0959249372944
5746,479,october,2015,138949.7703982616,10050.978126770264,27,127.51666666666667,m,53.0,1.0,1.0,372.2584491396394
5747,479,september,2015,163349.79589510924,8709.469282585736,26,111.27288272555555,m,53.0,1.0,1.0,334.9795877917591
5748,480,april,2015,144821.02657017612,10876.360011053303,25,141.25,m,37.0,11.5,1.0,435.0544004421321
5749,480,august,2015,108174.77615969027,7708.002230981072,27,107.38333333333334,m,37.0,11.5,1.0,285.4815641104101
5750,480,december,2015,183896.75309892697,10696.94797174144,27,135.8,m,37.0,11.5,1.0,396.1832582126459
5751,480,february,2015,143188.68266761577,9039.496354851406,27,112.14999999999999,m,37.0,11.5,1.0,334.79616129079284
5752,480,january,2015,140019.2315022145,7514.414298750791,27,101.41666666666667,m,37.0,11.5,1.0,278.31164069447374
5753,480,july,2015,173444.88775370765,10239.144056886715,25,139.31666666666666,m,37.0,11.5,1.0,409.5657622754686
5754,480,june,2015,188937.89124141578,11473.800000953644,27,143.4,m,37.0,11.5,1.0,424.95555559087575
5755,480,march,2015,132457.51570157093,7980.7226819701855,26,111.01666666666667,m,37.0,11.5,1.0,306.95087238346866
5756,480,may,2015,116337.40441945678,8531.579238094377,26,112.58036515472222,m,37.0,11.5,1.0,328.1376630036299
5757,480,november,2015,150041.23771686564,7684.728635284079,27,103.21666666666667,m,37.0,11.5,1.0,284.6195790845955
5758,480,october,2015,109602.32976301276,7404.656879715868,27,103.55,m,37.0,11.5,1.0,274.2465511005877
5759,480,september,2015,149150.7672790153,8619.627809037145,27,122.1,m,37.0,11.5,1.0,319.24547440878314
5760,481,april,2015,83966.8170067073,6881.944688343849,26,91.16502684638888,f,49.0,17.1,1.0,264.69018032091725
5761,481,august,2015,136579.02114233546,7884.078820495744,27,100.0597001875,f,49.0,17.1,1.0,292.00291927762015
5762,481,december,2015,123407.30399039513,7900.216938858082,26,105.03333333333333,f,49.0,17.1,1.0,303.8544976483878
5763,481,february,2015,100770.60567335355,5886.86914633357,26,80.21666666666667,f,49.0,17.1,1.0,226.4180440897527
5764,481,january,2015,151844.90057840134,8383.252775337492,27,112.40235583638889,f,49.0,17.1,1.0,310.49084353101824
5765,481,july,2015,142184.65342624157,9107.453030760134,27,119.43333333333334,f,49.0,17.1,1.0,337.3130752133383
5766,481,june,2015,138813.2693004169,9705.463574937065,25,125.35,f,49.0,17.1,1.0,388.2185429974826
5767,481,march,2015,197502.12716691932,10851.902267637954,26,148.23333333333332,f,49.0,17.1,1.0,417.3808564476136
5768,481,may,2015,183179.23744700023,10730.488706905147,27,138.56666666666666,f,49.0,17.1,1.0,397.4255076631536
5769,481,november,2015,137889.8450801143,8266.480296952923,27,109.42843161416667,f,49.0,17.1,1.0,306.16593692418235
5770,481,october,2015,244683.3731841693,12949.756880714333,27,171.16666666666666,f,49.0,17.1,1.0,479.62062521164194
5771,481,september,2015,128848.89035187682,6522.233542485337,27,86.03333333333333,f,49.0,17.1,1.0,241.56420527723472
5772,482,april,2015,169978.77364554023,9343.987602112129,27,124.93333333333334,m,63.0,13.1,1.0,346.0736148930418
5773,482,august,2015,207320.40996119744,13630.158355489575,27,179.6967770847222,m,63.0,13.1,1.0,504.82067983294723
5774,482,december,2015,175970.5895620009,9277.179664997633,27,119.38333333333334,m,63.0,13.1,1.0,343.5992468517642
5775,482,february,2015,132556.95788170697,8450.254109536821,27,111.58031093027778,m,63.0,13.1,1.0,312.9723744272897
5776,482,january,2015,123005.9743804676,9762.798380917713,27,131.81991868166668,m,63.0,13.1,1.0,361.5851252191746
5777,482,july,2015,104447.76678278415,7639.73906211722,27,103.8,m,63.0,13.1,1.0,282.9532985969341
5778,482,june,2015,136320.1236031975,7944.822731641327,25,103.80073860833333,m,63.0,13.1,1.0,317.79290926565307
5779,482,march,2015,152492.96058179118,8931.890103252446,26,118.03333333333333,m,63.0,13.1,1.0,343.5342347404787
5780,482,may,2015,208124.06006479028,10972.831758323326,27,160.9826263613889,m,63.0,13.1,1.0,406.40117623419724
5781,482,november,2015,225070.85610166588,13617.935417320412,26,154.21519352416666,m,63.0,13.1,1.0,523.7667468200159
5782,482,october,2015,139495.975326409,9494.9138786403,27,130.4830932763889,m,63.0,13.1,1.0,351.6634769866778
5783,482,september,2015,156010.22238300694,9425.255106792742,26,123.80561121527778,m,63.0,13.1,1.0,362.5098117997208
5784,483,april,2015,286773.57309469616,9270.42273464545,26,131.96666666666667,m,46.0,12.5,1.0,356.55472056328654
5785,483,august,2015,227083.48633725694,9424.439192834672,27,111.33560840777778,m,46.0,12.5,1.0,349.05330343832117
5786,483,december,2015,113176.15515557954,8120.755456503117,26,110.26666666666667,m,46.0,12.5,1.0,312.336748327043
5787,483,february,2015,182699.57515927,11278.263323115301,26,148.78333333333333,m,46.0,12.5,1.0,433.77935858135777
5788,483,january,2015,176523.52056884792,11943.692699388434,27,148.4,m,46.0,12.5,1.0,442.3589888662383
5789,483,july,2015,120507.96650117188,8643.584988986817,26,112.41245839416666,m,46.0,12.5,1.0,332.445576499493
5790,483,june,2015,134015.0945326369,8911.526201696714,27,118.48333333333333,m,46.0,12.5,1.0,330.0565259887672
5791,483,march,2015,168206.69068881922,9092.15663946229,27,117.70436907055556,m,46.0,12.5,1.0,336.746542202307
5792,483,may,2015,180520.7328807134,11588.823716900097,26,154.60095610972223,m,46.0,12.5,1.0,445.7239891115422
5793,483,november,2015,142758.9339734868,9853.243664237643,27,131.6211186238889,m,46.0,12.5,1.0,364.9349505273201
5794,483,october,2015,125866.63712981471,7842.3692903560905,27,105.30897497722222,m,46.0,12.5,1.0,290.45812186504037
5795,483,september,2015,124358.85148655853,7210.454927259109,25,100.91666666666667,m,46.0,12.5,1.0,288.4181970903644
5796,484,april,2015,74670.47766372284,6256.098512212876,25,82.06666666666666,m,34.0,4.1,1.0,250.24394048851502
5797,484,august,2015,141883.94179465834,8975.493077219633,27,120.33333333333333,m,34.0,4.1,1.0,332.42566952665305
5798,484,december,2015,148149.09347648098,8402.009042098167,27,118.8977350125,m,34.0,4.1,1.0,311.1855200777099
